x,y,z,srcPt_x,srcPt_y,srcPt_z,dip_dir,dip_ang
1122671.6307,4446915,1239.279478,1124783.7848,4442879.3657,922.650033,67.297953,39
1122676.6462,4446905,1238.657968,1124783.7848,4442879.3657,922.650033,67.297953,39
1122678.8879,4446895,1240.108559,1124783.7848,4442879.3657,922.650033,67.297953,39
1122681.1311,4446885,1241.558034,1124783.7848,4442879.3657,922.650033,67.297953,39
1122683.3744,4446875,1243.007509,1124783.7848,4442879.3657,922.650033,67.297953,39
1122684.8609,4446865,1245.02228,1124783.7848,4442879.3657,922.650033,67.297953,39
1122685.2017,4446855,1247.892962,1124783.7848,4442879.3657,922.650033,67.297953,39
1122685.2088,4446845,1251.012919,1124783.7848,4442879.3657,922.650033,67.297953,39
1122684.3458,4446835,1254.782872,1124783.7848,4442879.3657,922.650033,67.297953,39
1122683.6728,4446825,1258.410913,1124783.7848,4442879.3657,922.650033,67.297953,39
1122683.2693,4446815,1261.837628,1124783.7848,4442879.3657,922.650033,67.297953,39
1122683.0326,4446805,1265.139762,1124783.7848,4442879.3657,922.650033,67.297953,39
1122682.7967,4446795,1268.44126,1124783.7848,4442879.3657,922.650033,67.297953,39
1122682.6357,4446785,1271.686755,1124783.7848,4442879.3657,922.650033,67.297953,39
1122683.1377,4446775,1274.436997,1124783.7848,4442879.3657,922.650033,67.297953,39
1122682.9085,4446765,1277.733521,1124783.7848,4442879.3657,922.650033,67.297953,39
1122683.439,4446755,1280.46246,1124783.7848,4442879.3657,922.650033,67.297953,39
1122688.8589,4446745,1279.538824,1124783.7848,4442879.3657,922.650033,67.297953,39
1122694.4773,4446735,1278.46696,1124783.7848,4442879.3657,922.650033,67.297953,39
1122700.8693,4446725,1276.817073,1124783.7848,4442879.3657,922.650033,67.297953,39
1122707.8858,4446715,1274.700728,1124783.7848,4442879.3657,922.650033,67.297953,39
1122715.187,4446705,1272.371686,1124783.7848,4442879.3657,922.650033,67.297953,39
1122721.0649,4446695,1271.105855,1124783.7848,4442879.3657,922.650033,67.297953,39
1122725.6383,4446685,1270.814578,1124783.7848,4442879.3657,922.650033,67.297953,39
1122727.9017,4446675,1272.249001,1124783.7848,4442879.3657,922.650033,67.297953,39
1122730.0966,4446665,1273.734615,1124783.7848,4442879.3657,922.650033,67.297953,39
1122732.0499,4446655,1275.400668,1124783.7848,4442879.3657,922.650033,67.297953,39
1122733.6445,4446645,1277.334704,1124783.7848,4442879.3657,922.650033,67.297953,39
1122735.0892,4446635,1279.380693,1124783.7848,4442879.3657,922.650033,67.297953,39
1122735.9913,4446625,1281.832081,1124783.7848,4442879.3657,922.650033,67.297953,39
1122734.9103,4446615,1285.764889,1124783.7848,4442879.3657,922.650033,67.297953,39
1122737.9027,4446605,1286.654681,1124783.7848,4442879.3657,922.650033,67.297953,39
1122741.1463,4446595,1287.35687,1124783.7848,4442879.3657,922.650033,67.297953,39
1122743.9477,4446585,1288.389344,1124783.7848,4442879.3657,922.650033,67.297953,39
1122746.8764,4446575,1289.326786,1124783.7848,4442879.3657,922.650033,67.297953,39
1122750.1806,4446565,1289.983687,1124783.7848,4442879.3657,922.650033,67.297953,39
1122753.9522,4446555,1290.291343,1124783.7848,4442879.3657,922.650033,67.297953,39
1122757.7941,4446545,1290.546605,1124783.7848,4442879.3657,922.650033,67.297953,39
1122760.6165,4446535,1291.563379,1124783.7848,4442879.3657,922.650033,67.297953,39
1122762.4677,4446525,1293.305707,1124783.7848,4442879.3657,922.650033,67.297953,39
1122763.9394,4446515,1295.331559,1124783.7848,4442879.3657,922.650033,67.297953,39
1122762.9495,4446505,1299.196362,1124783.7848,4442879.3657,922.650033,67.297953,39
1122763.4511,4446495,1301.946919,1124783.7848,4442879.3657,922.650033,67.297953,39
1122766.2675,4446485,1302.968209,1124783.7848,4442879.3657,922.650033,67.297953,39
1122769.4804,4446475,1303.693266,1124783.7848,4442879.3657,922.650033,67.297953,39
1122771.5781,4446465,1305.251511,1124783.7848,4442879.3657,922.650033,67.297953,39
1122773.0184,4446455,1307.300787,1124783.7848,4442879.3657,922.650033,67.297953,39
1122774.3006,4446445,1309.468183,1124783.7848,4442879.3657,922.650033,67.297953,39
1122775.4197,4446435,1311.757432,1124783.7848,4442879.3657,922.650033,67.297953,39
1122776.4085,4446425,1314.144066,1124783.7848,4442879.3657,922.650033,67.297953,39
1122777.3887,4446415,1316.53708,1124783.7848,4442879.3657,922.650033,67.297953,39
1122778.358,4446405,1318.938204,1124783.7848,4442879.3657,922.650033,67.297953,39
1122779.3185,4446395,1321.345963,1124783.7848,4442879.3657,922.650033,67.297953,39
1122780.2671,4446385,1323.76259,1124783.7848,4442879.3657,922.650033,67.297953,39
1122781.4794,4446375,1325.98219,1124783.7848,4442879.3657,922.650033,67.297953,39
1122787.0355,4446365,1324.956844,1124783.7848,4442879.3657,922.650033,67.297953,39
1122793.598,4446355,1323.17963,1124783.7848,4442879.3657,922.650033,67.297953,39
1122799.7774,4446345,1321.68856,1124783.7848,4442879.3657,922.650033,67.297953,39
1122805.9284,4446335,1320.218803,1124783.7848,4442879.3657,922.650033,67.297953,39
1122811.2359,4446325,1319.379092,1124783.7848,4442879.3657,922.650033,67.297953,39
1122814.2112,4446315,1320.281709,1124783.7848,4442879.3657,922.650033,67.297953,39
1122816.6799,4446305,1321.562778,1124783.7848,4442879.3657,922.650033,67.297953,39
1122818.9747,4446295,1322.973708,1124783.7848,4442879.3657,922.650033,67.297953,39
1122821.5082,4446285,1324.206338,1124783.7848,4442879.3657,922.650033,67.297953,39
1122823.7407,4446275,1325.663853,1124783.7848,4442879.3657,922.650033,67.297953,39
1122823.3492,4446265,1329.081572,1124783.7848,4442879.3657,922.650033,67.297953,39
1122822.7174,4446255,1332.678815,1124783.7848,4442879.3657,922.650033,67.297953,39
1122824.213,4446245,1334.686836,1124783.7848,4442879.3657,922.650033,67.297953,39
1122826.7365,4446235,1335.9269,1124783.7848,4442879.3657,922.650033,67.297953,39
1122829.1928,4446225,1337.217235,1124783.7848,4442879.3657,922.650033,67.297953,39
1122830.888,4446215,1339.076107,1124783.7848,4442879.3657,922.650033,67.297953,39
1122830.9502,4446205,1342.154906,1124783.7848,4442879.3657,922.650033,67.297953,39
1122832.2178,4446195,1344.333189,1124783.7848,4442879.3657,922.650033,67.297953,39
1122837.0353,4446185,1343.85964,1124783.7848,4442879.3657,922.650033,67.297953,39
1122842.2811,4446175,1343.065992,1124783.7848,4442879.3657,922.650033,67.297953,39
1122850.073,4446165,1340.370392,1124783.7848,4442879.3657,922.650033,67.297953,39
1122858.1242,4446155,1337.481025,1124783.7848,4442879.3657,922.650033,67.297953,39
1122866.1739,4446145,1334.592834,1124783.7848,4442879.3657,922.650033,67.297953,39
1122874.1644,4446135,1331.748837,1124783.7848,4442879.3657,922.650033,67.297953,39
1122882.0677,4446125,1328.969984,1124783.7848,4442879.3657,922.650033,67.297953,39
1122889.0006,4446115,1326.916082,1124783.7848,4442879.3657,922.650033,67.297953,39
1122892.4797,4446105,1327.442325,1124783.7848,4442879.3657,922.650033,67.297953,39
1122894.3654,4446095,1329.1589,1124783.7848,4442879.3657,922.650033,67.297953,39
1122896.1221,4446085,1330.971798,1124783.7848,4442879.3657,922.650033,67.297953,39
1122898.4942,4446075,1332.325005,1124783.7848,4442879.3657,922.650033,67.297953,39
1122901.873,4446065,1332.92619,1124783.7848,4442879.3657,922.650033,67.297953,39
1122905.929,4446055,1333.021393,1124783.7848,4442879.3657,922.650033,67.297953,39
1122910.0017,4446045,1333.104177,1124783.7848,4442879.3657,922.650033,67.297953,39
1122913.7859,4446035,1333.402481,1124783.7848,4442879.3657,922.650033,67.297953,39
1122916.4065,4446025,1334.570089,1124783.7848,4442879.3657,922.650033,67.297953,39
1122918.3138,4446015,1336.27052,1124783.7848,4442879.3657,922.650033,67.297953,39
1122920.2162,4446005,1337.974613,1124783.7848,4442879.3657,922.650033,67.297953,39
1122922.1176,4445995,1339.679472,1124783.7848,4442879.3657,922.650033,67.297953,39
1122924.0204,4445985,1341.383246,1124783.7848,4442879.3657,922.650033,67.297953,39
1122926.1765,4445975,1342.897786,1124783.7848,4442879.3657,922.650033,67.297953,39
1122929.2057,4445965,1343.76014,1124783.7848,4442879.3657,922.650033,67.297953,39
1122932.3463,4445955,1344.539191,1124783.7848,4442879.3657,922.650033,67.297953,39
1122935.5705,4445945,1345.255886,1124783.7848,4442879.3657,922.650033,67.297953,39
1122938.7876,4445935,1345.977787,1124783.7848,4442879.3657,922.650033,67.297953,39
1122941.4375,4445925,1347.123532,1124783.7848,4442879.3657,922.650033,67.297953,39
1122943.0417,4445915,1349.050354,1124783.7848,4442879.3657,922.650033,67.297953,39
1122941.9517,4445905,1352.989927,1124783.7848,4442879.3657,922.650033,67.297953,39
1122938.3585,4445895,1358.799505,1124783.7848,4442879.3657,922.650033,67.297953,39
1122935.8554,4445885,1363.794664,1124783.7848,4442879.3657,922.650033,67.297953,39
1122939.8941,4445875,1363.90285,1124783.7848,4442879.3657,922.650033,67.297953,39
1122955.7189,4445865,1355.206274,1124783.7848,4442879.3657,922.650033,67.297953,39
1122968.4569,4445855,1348.815723,1124783.7848,4442879.3657,922.650033,67.297953,39
1122976.956,4445845,1345.591776,1124783.7848,4442879.3657,922.650033,67.297953,39
1122984.6748,4445835,1342.950719,1124783.7848,4442879.3657,922.650033,67.297953,39
1122991.0697,4445825,1341.298691,1124783.7848,4442879.3657,922.650033,67.297953,39
1122998.7574,4445815,1338.680941,1124783.7848,4442879.3657,922.650033,67.297953,39
1123006.5732,4445805,1335.967434,1124783.7848,4442879.3657,922.650033,67.297953,39
1123014.187,4445795,1333.404858,1124783.7848,4442879.3657,922.650033,67.297953,39
1123021.283,4445785,1331.229088,1124783.7848,4442879.3657,922.650033,67.297953,39
1123028.3894,4445775,1329.045593,1124783.7848,4442879.3657,922.650033,67.297953,39
1123035.7206,4445765,1326.694097,1124783.7848,4442879.3657,922.650033,67.297953,39
1123043.6441,4445755,1323.900132,1124783.7848,4442879.3657,922.650033,67.297953,39
1123050.9034,4445745,1321.602404,1124783.7848,4442879.3657,922.650033,67.297953,39
1123059.1933,4445735,1318.534705,1124783.7848,4442879.3657,922.650033,67.297953,39
1123066.2357,4445725,1316.398995,1124783.7848,4442879.3657,922.650033,67.297953,39
1123072.8639,4445715,1314.572692,1124783.7848,4442879.3657,922.650033,67.297953,39
1123079.3869,4445705,1312.824989,1124783.7848,4442879.3657,922.650033,67.297953,39
1123085.8853,4445695,1311.095682,1124783.7848,4442879.3657,922.650033,67.297953,39
1123092.3475,4445685,1309.39344,1124783.7848,4442879.3657,922.650033,67.297953,39
1123098.79,4445675,1307.705846,1124783.7848,4442879.3657,922.650033,67.297953,39
1123104.8177,4445665,1306.328141,1124783.7848,4442879.3657,922.650033,67.297953,39
1123111.6529,4445655,1304.347184,1124783.7848,4442879.3657,922.650033,67.297953,39
1123118.982,4445645,1301.997288,1124783.7848,4442879.3657,922.650033,67.297953,39
1123126.0823,4445635,1299.818325,1124783.7848,4442879.3657,922.650033,67.297953,39
1123132.4225,4445625,1298.207225,1124783.7848,4442879.3657,922.650033,67.297953,39
1123138.6932,4445615,1296.647998,1124783.7848,4442879.3657,922.650033,67.297953,39
1123144.9656,4445605,1295.087476,1124783.7848,4442879.3657,922.650033,67.297953,39
1123151.2961,4445595,1293.483561,1124783.7848,4442879.3657,922.650033,67.297953,39
1123157.6844,4445585,1291.836508,1124783.7848,4442879.3657,922.650033,67.297953,39
1123163.9256,4445575,1290.299344,1124783.7848,4442879.3657,922.650033,67.297953,39
1123170.1154,4445565,1288.80055,1124783.7848,4442879.3657,922.650033,67.297953,39
1123176.3365,4445555,1287.278325,1124783.7848,4442879.3657,922.650033,67.297953,39
1123182.699,4445545,1285.650549,1124783.7848,4442879.3657,922.650033,67.297953,39
1123189.1368,4445535,1283.966488,1124783.7848,4442879.3657,922.650033,67.297953,39
1123195.5972,4445525,1282.26555,1124783.7848,4442879.3657,922.650033,67.297953,39
1123202.1001,4445515,1280.53286,1124783.7848,4442879.3657,922.650033,67.297953,39
1123208.6133,4445505,1278.792458,1124783.7848,4442879.3657,922.650033,67.297953,39
1123215.1272,4445495,1277.051576,1124783.7848,4442879.3657,922.650033,67.297953,39
1123221.6722,4445485,1275.287453,1124783.7848,4442879.3657,922.650033,67.297953,39
1123228.4942,4445475,1273.316384,1124783.7848,4442879.3657,922.650033,67.297953,39
1123235.4469,4445465,1271.247648,1124783.7848,4442879.3657,922.650033,67.297953,39
1123242.3501,4445455,1269.215925,1124783.7848,4442879.3657,922.650033,67.297953,39
1123249.1741,4445445,1267.243382,1124783.7848,4442879.3657,922.650033,67.297953,39
1123255.6798,4445435,1265.508536,1124783.7848,4442879.3657,922.650033,67.297953,39
1123261.502,4445425,1264.284416,1124783.7848,4442879.3657,922.650033,67.297953,39
1123266.649,4445415,1263.564659,1124783.7848,4442879.3657,922.650033,67.297953,39
1123273.4341,4445405,1261.621113,1124783.7848,4442879.3657,922.650033,67.297953,39
1123280.3377,4445395,1259.58907,1124783.7848,4442879.3657,922.650033,67.297953,39
1123287.2201,4445385,1257.572902,1124783.7848,4442879.3657,922.650033,67.297953,39
1123294.1471,4445375,1255.523384,1124783.7848,4442879.3657,922.650033,67.297953,39
1123300.9541,4445365,1253.56355,1124783.7848,4442879.3657,922.650033,67.297953,39
1123307.7184,4445355,1251.635526,1124783.7848,4442879.3657,922.650033,67.297953,39
1123314.5525,4445345,1249.655455,1124783.7848,4442879.3657,922.650033,67.297953,39
1123320.5691,4445335,1248.286035,1124783.7848,4442879.3657,922.650033,67.297953,39
1123326.2331,4445325,1247.180073,1124783.7848,4442879.3657,922.650033,67.297953,39
1123331.5655,4445315,1246.321766,1124783.7848,4442879.3657,922.650033,67.297953,39
1123336.8839,4445305,1245.473992,1124783.7848,4442879.3657,922.650033,67.297953,39
1123342.2015,4445295,1244.626704,1124783.7848,4442879.3657,922.650033,67.297953,39
1123347.7258,4445285,1243.625108,1124783.7848,4442879.3657,922.650033,67.297953,39
1123353.8249,4445275,1242.194069,1124783.7848,4442879.3657,922.650033,67.297953,39
1123360.1869,4445265,1240.566671,1124783.7848,4442879.3657,922.650033,67.297953,39
1123367.2465,4445255,1238.418078,1124783.7848,4442879.3657,922.650033,67.297953,39
1123374.5318,4445245,1236.100913,1124783.7848,4442879.3657,922.650033,67.297953,39
1123381.701,4445235,1233.870452,1124783.7848,4442879.3657,922.650033,67.297953,39
1123388.5876,4445225,1231.851142,1124783.7848,4442879.3657,922.650033,67.297953,39
1123392.9429,4445215,1231.722778,1124783.7848,4442879.3657,922.650033,67.297953,39
1123396.1553,4445205,1232.448229,1124783.7848,4442879.3657,922.650033,67.297953,39
1123399.1228,4445195,1233.356678,1124783.7848,4442879.3657,922.650033,67.297953,39
1123405.497,4445185,1231.720093,1124783.7848,4442879.3657,922.650033,67.297953,39
1123415.9268,4445175,1227.053866,1124783.7848,4442879.3657,922.650033,67.297953,39
1123424.4193,4445165,1223.834846,1124783.7848,4442879.3657,922.650033,67.297953,39
1123430.9794,4445155,1222.059433,1124783.7848,4442879.3657,922.650033,67.297953,39
1123437.3745,4445145,1220.407278,1124783.7848,4442879.3657,922.650033,67.297953,39
1123443.7673,4445135,1218.75682,1124783.7848,4442879.3657,922.650033,67.297953,39
1123449.9099,4445125,1217.29329,1124783.7848,4442879.3657,922.650033,67.297953,39
1123452.7852,4445115,1218.27062,1124783.7848,4442879.3657,922.650033,67.297953,39
1123453.723,4445105,1220.695322,1124783.7848,4442879.3657,922.650033,67.297953,39
1123454.6466,4445095,1223.130616,1124783.7848,4442879.3657,922.650033,67.297953,39
1123457.0725,4445085,1224.443579,1124783.7848,4442879.3657,922.650033,67.297953,39
1123460.705,4445075,1224.855261,1124783.7848,4442879.3657,922.650033,67.297953,39
1123468.0247,4445065,1222.512371,1124783.7848,4442879.3657,922.650033,67.297953,39
1123474.622,4445055,1220.709113,1124783.7848,4442879.3657,922.650033,67.297953,39
1123473.6716,4445045,1224.544414,1124783.7848,4442879.3657,922.650033,67.297953,39
1123475.3352,4445035,1226.426901,1124783.7848,4442879.3657,922.650033,67.297953,39
1123479.0713,4445025,1226.761114,1124783.7848,4442879.3657,922.650033,67.297953,39
1123484.1106,4445015,1226.121851,1124783.7848,4442879.3657,922.650033,67.297953,39
1123494.2115,4445005,1221.701298,1124783.7848,4442879.3657,922.650033,67.297953,39
1123510.2085,4444995,1212.876075,1124783.7848,4442879.3657,922.650033,67.297953,39
1123526.2848,4444985,1203.991579,1124783.7848,4442879.3657,922.650033,67.297953,39
1123539.0886,4444975,1197.551856,1124783.7848,4442879.3657,922.650033,67.297953,39
1123549.1561,4444965,1193.156245,1124783.7848,4442879.3657,922.650033,67.297953,39
1123559.3867,4444955,1188.638769,1124783.7848,4442879.3657,922.650033,67.297953,39
1123569.7393,4444945,1184.030172,1124783.7848,4442879.3657,922.650033,67.297953,39
1123580.0921,4444935,1179.421482,1124783.7848,4442879.3657,922.650033,67.297953,39
1123589.7618,4444925,1175.323018,1124783.7848,4442879.3657,922.650033,67.297953,39
1123597.0716,4444915,1172.98753,1124783.7848,4442879.3657,922.650033,67.297953,39
1123603.7644,4444905,1171.113024,1124783.7848,4442879.3657,922.650033,67.297953,39
1123610.0016,4444895,1169.578769,1124783.7848,4442879.3657,922.650033,67.297953,39
1123615.3916,4444885,1168.677481,1124783.7848,4442879.3657,922.650033,67.297953,39
1123620.7745,4444875,1167.781521,1124783.7848,4442879.3657,922.650033,67.297953,39
1123626.1773,4444865,1166.870619,1124783.7848,4442879.3657,922.650033,67.297953,39
1123631.7252,4444855,1165.851376,1124783.7848,4442879.3657,922.650033,67.297953,39
1123637.4877,4444845,1164.671768,1124783.7848,4442879.3657,922.650033,67.297953,39
1123643.5117,4444835,1163.296867,1124783.7848,4442879.3657,922.650033,67.297953,39
1123649.8669,4444825,1161.674522,1124783.7848,4442879.3657,922.650033,67.297953,39
1123656.2207,4444815,1160.053231,1124783.7848,4442879.3657,922.650033,67.297953,39
1123662.7903,4444805,1158.270688,1124783.7848,4442879.3657,922.650033,67.297953,39
1123669.3423,4444795,1156.501301,1124783.7848,4442879.3657,922.650033,67.297953,39
1123674.1674,4444785,1156.022044,1124783.7848,4442879.3657,922.650033,67.297953,39
1123678.5332,4444775,1155.885878,1124783.7848,4442879.3657,922.650033,67.297953,39
1123683.248,4444765,1155.488982,1124783.7848,4442879.3657,922.650033,67.297953,39
1123689.1196,4444755,1154.22785,1124783.7848,4442879.3657,922.650033,67.297953,39
1123695.0334,4444745,1152.935288,1124783.7848,4442879.3657,922.650033,67.297953,39
1123700.9105,4444735,1151.670078,1124783.7848,4442879.3657,922.650033,67.297953,39
1123706.8377,4444725,1150.367463,1124783.7848,4442879.3657,922.650033,67.297953,39
1123712.9618,4444715,1148.917744,1124783.7848,4442879.3657,922.650033,67.297953,39
1123719.2737,4444705,1147.327755,1124783.7848,4442879.3657,922.650033,67.297953,39
1123725.6584,4444695,1145.683361,1124783.7848,4442879.3657,922.650033,67.297953,39
1123732.852,4444685,1143.434666,1124783.7848,4442879.3657,922.650033,67.297953,39
1123736.2256,4444675,1144.039756,1124783.7848,4442879.3657,922.650033,67.297953,39
1123739.0974,4444665,1145.01962,1124783.7848,4442879.3657,922.650033,67.297953,39
1123744.1328,4444655,1144.383199,1124783.7848,4442879.3657,922.650033,67.297953,39
1123749.6072,4444645,1143.418906,1124783.7848,4442879.3657,922.650033,67.297953,39
1123756.1018,4444635,1141.692357,1124783.7848,4442879.3657,922.650033,67.297953,39
1123762.9618,4444625,1139.692924,1124783.7848,4442879.3657,922.650033,67.297953,39
1123769.82,4444615,1137.694829,1124783.7848,4442879.3657,922.650033,67.297953,39
1123776.7559,4444605,1135.638632,1124783.7848,4442879.3657,922.650033,67.297953,39
1123784.3473,4444595,1133.092838,1124783.7848,4442879.3657,922.650033,67.297953,39
1123789.4083,4444585,1132.437304,1124783.7848,4442879.3657,922.650033,67.297953,39
1123795.2106,4444575,1131.227986,1124783.7848,4442879.3657,922.650033,67.297953,39
1123801.8426,4444565,1129.39885,1124783.7848,4442879.3657,922.650033,67.297953,39
1123808.5646,4444555,1127.502446,1124783.7848,4442879.3657,922.650033,67.297953,39
1123815.3149,4444545,1125.584975,1124783.7848,4442879.3657,922.650033,67.297953,39
1123821.9303,4444535,1123.768224,1124783.7848,4442879.3657,922.650033,67.297953,39
1123828.7277,4444525,1121.815507,1124783.7848,4442879.3657,922.650033,67.297953,39
1123835.6356,4444515,1119.780288,1124783.7848,4442879.3657,922.650033,67.297953,39
1123842.5437,4444505,1117.74487,1124783.7848,4442879.3657,922.650033,67.297953,39
1123849.4525,4444495,1115.709001,1124783.7848,4442879.3657,922.650033,67.297953,39
1123856.3085,4444485,1113.712519,1124783.7848,4442879.3657,922.650033,67.297953,39
1123860.613,4444475,1113.622161,1124783.7848,4442879.3657,922.650033,67.297953,39
1123864.0458,4444465,1114.182965,1124783.7848,4442879.3657,922.650033,67.297953,39
1123867.4794,4444455,1114.743162,1124783.7848,4442879.3657,922.650033,67.297953,39
1123870.9404,4444445,1115.282941,1124783.7848,4442879.3657,922.650033,67.297953,39
1123875.4647,4444435,1115.0283,1124783.7848,4442879.3657,922.650033,67.297953,39
1123881.0031,4444425,1114.016148,1124783.7848,4442879.3657,922.650033,67.297953,39
1123887.5836,4444415,1112.225475,1124783.7848,4442879.3657,922.650033,67.297953,39
1123892.6619,4444405,1111.557082,1124783.7848,4442879.3657,922.650033,67.297953,39
1123897.039,4444395,1111.412464,1124783.7848,4442879.3657,922.650033,67.297953,39
1123901.416,4444385,1111.267915,1124783.7848,4442879.3657,922.650033,67.297953,39
1123905.7782,4444375,1111.134363,1124783.7848,4442879.3657,922.650033,67.297953,39
1123910.5185,4444365,1110.718424,1124783.7848,4442879.3657,922.650033,67.297953,39
1123915.1935,4444355,1110.351257,1124783.7848,4442879.3657,922.650033,67.297953,39
1123918.9333,4444345,1110.682783,1124783.7848,4442879.3657,922.650033,67.297953,39
1123922.6604,4444335,1111.023727,1124783.7848,4442879.3657,922.650033,67.297953,39
1123926.367,4444325,1111.380006,1124783.7848,4442879.3657,922.650033,67.297953,39
1123929.3964,4444315,1112.24215,1124783.7848,4442879.3657,922.650033,67.297953,39
1123931.4456,4444305,1113.83656,1124783.7848,4442879.3657,922.650033,67.297953,39
1123933.6672,4444295,1115.302199,1124783.7848,4442879.3657,922.650033,67.297953,39
1123935.9972,4444285,1116.686865,1124783.7848,4442879.3657,922.650033,67.297953,39
1123938.5097,4444275,1117.93524,1124783.7848,4442879.3657,922.650033,67.297953,39
1123941.322,4444265,1118.959576,1124783.7848,4442879.3657,922.650033,67.297953,39
1123944.7471,4444255,1119.526132,1124783.7848,4442879.3657,922.650033,67.297953,39
1123954.5376,4444245,1115.337452,1124783.7848,4442879.3657,922.650033,67.297953,39
1123965.689,4444235,1110.132151,1124783.7848,4442879.3657,922.650033,67.297953,39
1123976.7197,4444225,1105.016945,1124783.7848,4442879.3657,922.650033,67.297953,39
1123986.8096,4444215,1100.604636,1124783.7848,4442879.3657,922.650033,67.297953,39
1123996.9128,4444205,1096.182311,1124783.7848,4442879.3657,922.650033,67.297953,39
1124008.5316,4444195,1090.627829,1124783.7848,4442879.3657,922.650033,67.297953,39
1124017.7975,4444185,1086.831054,1124783.7848,4442879.3657,922.650033,67.297953,39
1124024.978,4444175,1084.592154,1124783.7848,4442879.3657,922.650033,67.297953,39
1124028.512,4444165,1085.077378,1124783.7848,4442879.3657,922.650033,67.297953,39
1124032.14,4444155,1085.492371,1124783.7848,4442879.3657,922.650033,67.297953,39
1124035.7718,4444145,1085.904506,1124783.7848,4442879.3657,922.650033,67.297953,39
1124039.1578,4444135,1086.50034,1124783.7848,4442879.3657,922.650033,67.297953,39
1124041.4424,4444125,1087.918856,1124783.7848,4442879.3657,922.650033,67.297953,39
1124043.0083,4444115,1089.874345,1124783.7848,4442879.3657,922.650033,67.297953,39
1124045.9199,4444105,1090.82454,1124783.7848,4442879.3657,922.650033,67.297953,39
