File	Avg_length	Median_length	Char_types	Types	Tokens	TTR	H	ISO_6393
acu.txt	6.7563	6.0	37	2782	10000	0.2782	9.662114624132196	acu
afr.txt	3.9804	3.0	31	1415	10000	0.1415	7.828208650440578	afr
agr.txt	6.8646	6.0	31	3793	10000	0.3793	10.49834461587561	agr
ake.txt	4.5592	4.0	25	1486	10000	0.1486	8.10177292978101	ake
alb.txt	4.1629	4.0	28	2008	10000	0.2008	8.462458534952468	alb
amh.txt	4.1277	4.0	205	4367	10000	0.4367	10.840028571224162	amh
amu.txt	5.8606	5.0	39	1822	10000	0.1822	8.091722222859355	amu
ara.txt	4.4227	4.0	59	4611	10000	0.4611	10.812700663453716	ara
arm.txt	4.7652	4.0	44	2732	10000	0.2732	9.354260857283666	arm
baq.txt	6.1527	6.0	32	2914	10000	0.2914	9.800006350084471	baq
bsn.txt	5.775	5.0	37	2185	10000	0.2185	8.7021128138191	bsn
bul.txt	4.3899	4.0	35	2555	10000	0.2555	8.949371813565314	bul
cak.txt	4.4442	4.0	31	1249	10000	0.1249	7.573184345973464	cak
ceb.txt	4.6082	4.0	25	1241	10000	0.1241	7.304652384232998	ceb
cha.txt	4.7858	4.0	30	2283	10000	0.2283	8.10743943654613	cha
chi.txt	1.0	1.0	699	699	10000	0.0699	7.726689265106021	chi
chq.txt	4.6424	5.0	57	1499	10000	0.1499	7.939070239729557	chq
chr.txt	4.3039	4.0	83	3600	10000	0.36	9.69634823301949	chr
cjp.txt	3.8705	3.0	43	1521	10000	0.1521	8.138471745024715	cjp
cni.txt	9.7795	9.0	26	3574	10000	0.3574	9.872296279928786	cni
cop.txt	5.5212	5.0	31	3521	10000	0.3521	9.956634824412223	cop
crp.txt	3.3392	3.0	30	801	10000	0.0801	7.605157958460285	crp
cze.txt	4.6906	4.0	38	3223	10000	0.3223	9.85361299045598	cze
dan.txt	4.4315	4.0	37	2045	10000	0.2045	8.868136391470408	dan
deu.txt	4.5987	4.0	29	1579	10000	0.1579	8.493290691042326	deu
dik.txt	3.319	3.0	24	1054	10000	0.1054	7.938055055083609	dik
dje.txt	3.7594	3.0	26	874	10000	0.0874	7.771947690953927	dje
djk.txt	3.3919	3.0	23	545	10000	0.0545	7.277169891457265	djk
dop.txt	3.6227	3.0	37	1408	10000	0.1408	8.10749202725582	dop
eng.txt	4.2266	4.0	26	1445	10000	0.1445	8.119636618254034	eng
epo.txt	4.4333	4.0	23	1786	10000	0.1786	8.224326781792653	epo
est.txt	5.2699	5.0	25	2983	10000	0.2983	9.638018728862647	est
ewe.txt	3.607	3.0	41	1778	10000	0.1778	8.642949886803844	ewe
fin.txt	5.8665	5.0	23	2912	10000	0.2912	9.559443020749082	fin
fra.txt	4.5779	4.0	37	1718	10000	0.1718	8.340138236591145	fra
gbi.txt	4.5313	4.0	24	1567	10000	0.1567	7.749387244244514	gbi
gla.txt	4.1089	4.0	18	1601	10000	0.1601	8.300033253545509	gla
glv.txt	4.0861	3.0	25	1594	10000	0.1594	8.282638553322743	glv
gre.txt	4.7885	4.0	25	2701	10000	0.2701	9.054846479229347	gre
guj.txt	2.6735	3.0	378	2668	10000	0.2668	9.688576934345653	guj
heb.txt	4.0031	4.0	27	4289	10000	0.4289	10.795469489438355	heb
hin.txt	2.1333	2.0	376	1628	10000	0.1628	8.557764707072483	hin
hrv.txt	4.4877	4.0	40	3088	10000	0.3088	9.674256487800555	hrv
hun.txt	5.4733	5.0	33	3123	10000	0.3123	9.313310298140957	hun
ind.txt	5.7583	5.0	23	2009	10000	0.2009	8.958616965456399	ind
isl.txt	4.6003	4.0	42	1997	10000	0.1997	8.965889326045767	isl
ita.txt	4.3477	4.0	27	1662	10000	0.1662	8.671473155698807	ita
jak.txt	5.2073	5.0	34	1644	10000	0.1644	8.429763159413572	jak
jap.txt	1.283	1.0	617	896	10000	0.0896	7.188952248527388	jap
jiv.txt	6.9687	7.0	29	3554	10000	0.3554	10.12897982860127	jiv
kab.txt	4.6438	5.0	34	2459	10000	0.2459	8.902693918314917	kab
kan.txt	4.2702	4.0	343	3373	10000	0.3373	10.391943987855548	kan
kbh.txt	7.318	6.0	43	2212	10000	0.2212	8.872425056490771	kbh
kek.txt	4.6876	4.0	36	1411	10000	0.1411	7.820333464029376	kek
kor.txt	2.7283	3.0	659	3444	10000	0.3444	10.284740450871537	kor
lat.txt	5.3235	5.0	23	2920	10000	0.292	9.376246670418588	lat
lav.txt	4.6282	4.0	43	2133	10000	0.2133	8.886823328319927	lav
lit.txt	5.3945	5.0	33	2922	10000	0.2922	9.783569613340594	lit
mal.txt	4.8424	4.0	372	4210	10000	0.421	10.524969458859768	mal
mam.txt	4.8417	4.0	32	1613	10000	0.1613	8.518461193059007	mam
mao.txt	3.3638	3.0	14	826	10000	0.0826	7.031794526116984	mao
mar.txt	3.2938	3.0	391	3592	10000	0.3592	10.441534227428344	mar
mya.txt	2.2772	2.0	381	1174	10000	0.1174	7.920484108258004	mya
nep.txt	3.2612	3.0	379	2505	10000	0.2505	9.824585921042567	nep
nhg.txt	6.7755	6.0	30	2088	10000	0.2088	8.51098924762436	nhg
nld.txt	4.3892	4.0	35	1669	10000	0.1669	8.45901055699768	nld
nor.txt	4.1239	4.0	37	2223	10000	0.2223	8.875113660722612	nor
ojb.txt	4.1473	4.0	117	3558	10000	0.3558	9.98786777475473	ojb
pck.txt	4.451	4.0	23	2048	10000	0.2048	8.757838386191345	pck
pes.txt	3.7976	4.0	45	2561	10000	0.2561	9.053018836441836	pes
plt.txt	5.6074	5.0	34	1842	10000	0.1842	8.321215750427298	plt
pol.txt	5.186	5.0	33	2918	10000	0.2918	9.64538564533585	pol
